GENE	CHR	START	END
AP2S1	19	46838135	46850992
ARHGAP35	19	46860996	47005077
NPAS1	19	47019836	47045775
TMEM160	19	47045908	47048624
ZC3H4	19	47064186	47113776
SAE1	19	47113273	47210636
BBC3	19	47220821	47232766
AC008532.1	19	47255849	47256477
CCDC9	19	47255979	47273701
INAFM1	19	47274884	47275723
C5AR1	19	47290022	47322066
C5AR2	19	47332174	47347329
DHX34	19	47349314	47382704
MEIS3	19	47403123	47419527
SLC8A2	19	47428016	47471893
AC073548.2	19	47469909	47478550
KPTN	19	47475149	47484265
NAPA-AS1	19	47484281	47501597
NAPA	19	47487636	47515091
ZNF541	19	47520684	47555856
AC010519.1	19	47607523	47733098
AC010331.1	19	47607872	47608454
BICRA	19	47608195	47703277
BICRA-AS1	19	47615698	47626395
EHD2	19	47713421	47743134
NOP53	19	47745545	47757058
NOP53-AS1	19	47757035	47768840
SELENOW	19	47778584	47784686
TPRX1	19	47801242	47819051
CRX	19	47819778	47843330
LINC01595	19	47863408	47865459
SULT2A1	19	47870466	47886315
BSPH1	19	47968045	47992170
ELSPBP1	19	47994631	48025154
CABP5	19	48029382	48044079
PLA2G4C	19	48047842	48110817
PLA2G4C-AS1	19	48061370	48064945
LIG1	19	48115444	48170603
AC011466.3	19	48118431	48127706
AC011466.2	19	48145907	48147413
ZSWIM9	19	48170679	48197620
CARD8	19	48180769	48255946
AC011466.1	19	48204070	48214751
CARD8-AS1	19	48255674	48258199
ZNF114-AS1	19	48262899	48271283
ZNF114	19	48270080	48287608
CCDC114	19	48296456	48321894
EMP3	19	48321508	48330553
TMEM143	19	48332355	48364059
SYNGR4	19	48364366	48376377
KDELR1	19	48382574	48391551
GRIN2D	19	48394874	48444931
GRWD1	19	48445840	48457022
KCNJ14	19	48455508	48466980
AC008403.2	19	48465347	48469693
CYTH2	19	48469207	48482314
LMTK3	19	48485270	48513935
AC008403.3	19	48547636	48597238
SULT2B1	19	48552074	48599425
FAM83E	19	48600809	48614854
SPACA4	19	48606741	48607714
RPL18	19	48615327	48619184
AC022154.1	19	48619271	48624132
SPHK2	19	48619290	48630717
DBP	19	48630029	48637379
CA11	19	48637945	48646187
NTN5	19	48661406	48673081
FUT2	19	48695970	48705951
MAMSTR	19	48712724	48719725
RASIP1	19	48720584	48740610
IZUMO1	19	48740851	48746909
FUT1	19	48748010	48755390
FGF21	19	48755523	48758333
BCAT2	19	48795061	48811029
AC026803.3	19	48807320	48810717
HSD17B14	19	48813017	48836510
PLEKHA4	19	48837096	48868617
PPP1R15A	19	48872420	48876058
TULP2	19	48880966	48898744
NUCB1	19	48900311	48923372
NUCB1-AS1	19	48910929	48918891
AC026803.1	19	48926170	48926444
DHDH	19	48933698	48944969
BAX	19	48954814	48961798
AC026803.2	19	48963974	48965158
FTL	19	48965308	48966879
GYS1	19	48968129	48993310
RUVBL2	19	48993561	49015970
LHB	19	49015979	49017090
AC008687.4	19	49017495	49020523
CGB3	19	49022868	49024333
CGB2	19	49031911	49033238
CGB1	19	49035609	49036895
CGB5	19	49043847	49045311
CGB8	19	49047637	49049106
CGB7	19	49054274	49058860
AC008687.2	19	49060612	49061132
NTF4	19	49061065	49065054
AC008687.3	19	49064258	49064856
KCNA7	19	49067417	49072941
SNRNP70	19	49085418	49108605
LIN7B	19	49114323	49118460
C19orf73	19	49118401	49119143
PPFIA3	19	49119543	49151026
HRC	19	49151197	49155396
TRPM4	19	49157740	49211836
SLC6A16	19	49289637	49325215
AC011450.1	19	49331524	49340303
CD37	19	49335170	49343335
TEAD2	19	49340594	49362457
AC010524.1	19	49356151	49357769
DKKL1	19	49361782	49375116
AC010643.1	19	49368557	49388091
CCDC155	19	49388218	49417990
PTH2	19	49422418	49423441
GFY	19	49423748	49428818
SLC17A7	19	49429400	49442360
PIH1D1	19	49446297	49453497
ALDH16A1	19	49453224	49471050
FLT3LG	19	49474206	49486231
RPL13A	19	49487553	49492308
RPS11	19	49496364	49499708
FCGRT	19	49506815	49526428
RCN3	19	49528002	49546962
NOSIP	19	49555467	49590262
PRRG2	19	49580645	49591004
PRR12	19	49591181	49626439
AC011495.2	19	49625993	49626439
RRAS	19	49635291	49640143
SCAF1	19	49642208	49658642
IRF3	19	49659568	49665875
BCL2L12	19	49665141	49673916
PRMT1	19	49675785	49689029
ADM5	19	49688663	49690575
AC011495.3	19	49688852	49690573
CPT1C	19	49690897	49713731
TSKS	19	49739752	49763306
AP2A1	19	49766967	49807113
FUZ	19	49806865	49817376
AC006942.1	19	49808932	49809738
MED25	19	49818278	49840383
PTOV1-AS1	19	49838638	49851676
PTOV1	19	49850734	49860744
AC018766.1	19	49852886	49854967
PTOV1-AS2	19	49856969	49859289
PNKP	19	49859881	49878351
AKT1S1	19	49869032	49878459
TBC1D17	19	49877424	49888750
IL4I1	19	49889653	49929539
NUP62	19	49906824	49929763
ATF5	19	49928701	49933935
SIGLEC11	19	49948984	49961172
VRK3	19	49976467	50025946
ZNF473	19	50025713	50053414
AC010624.3	19	50043195	50051062
AC010624.1	19	50050588	50066793
AC010624.2	19	50075122	50075902
AC010624.5	19	50136858	50148230
IZUMO2	19	50152547	50163195
MYH14	19	50188185	50310542
AC008655.1	19	50310021	50310539
KCNC3	19	50311936	50333515
NR1H2	19	50329652	50383388
NAPSA	19	50358476	50365830
AC008655.2	19	50365879	50369331
POLD1	19	50384203	50418018
SPIB	19	50418937	50431314
MYBPC2	19	50432891	50466321
FAM71E1	19	50466784	50476848
EMC10	19	50476399	50490870
AC020909.3	19	50480118	50483351
AC020909.2	19	50486809	50487638
JOSD2	19	50505997	50511353
ASPDH	19	50511599	50514690
LRRC4B	19	50516891	50568435
AC008743.1	19	50555369	50557969
SYT3	19	50621306	50639881
C19orf81	19	50649444	50659310
SHANK1	19	50661826	50719450
CLEC11A	19	50723363	50725718
GPR32	19	50770463	50771732
AC010325.1	19	50776140	50793142
ACP4	19	50790414	50795219
AC010325.2	19	50792684	50793584
C19orf48	19	50797703	50804929
KLK1	19	50819145	50823787
KLK15	19	50825288	50837213
AC011523.1	19	50830529	50851089
KLK3	19	50854914	50860764
KLK2	19	50861567	50880567
KLK4	19	50906351	50910738
KLK5	19	50943302	50953093
AC011483.2	19	50950184	50963649
KLK6	19	50958630	50969673
AC011483.1	19	50968192	51012129
KLK7	19	50976467	50984099
KLK8	19	50996006	51002711
KLK9	19	51002507	51009634
KLK10	19	51012738	51020175
AC011473.2	19	51014373	51014734
KLK11	19	51022215	51028039
KLK12	19	51029091	51035230
AC011473.3	19	51030075	51034335
AC011473.1	19	51043805	51052077
KLK13	19	51055625	51065114
KLK14	19	51077494	51084245
CTU1	19	51097605	51108409
SIGLEC9	19	51124907	51136651
SIGLEC7	19	51142298	51153526
AC063977.6	19	51152922	51181966
CD33	19	51225063	51243860
SIGLECL1	19	51246347	51269330
AC063977.3	19	51251230	51271179
LINC01872	19	51271265	51281234
IGLON5	19	51311847	51330354
VSIG10L	19	51331535	51342124
AC008750.3	19	51340694	51344117
AC008750.4	19	51345168	51353293
ETFB	19	51345168	51366418
AC008750.5	19	51361711	51365544
CLDND2	19	51367097	51369003
NKG7	19	51371605	51372701
LIM2	19	51379908	51387960
C19orf84	19	51388288	51390591
AC008750.7	19	51394487	51403650
SIGLEC10	19	51410019	51417803
AC008750.1	19	51414297	51414965
AC008750.2	19	51415723	51417425
SIGLEC8	19	51450846	51458456
CEACAM18	19	51478621	51490952
SIGLEC12	19	51491226	51501800
SIGLEC6	19	51517818	51531856
AC020914.1	19	51519730	51520260
ZNF175	19	51571282	51592510
AC018755.1	19	51599288	51600470
SIGLEC5	19	51611926	51645545
AC018755.4	19	51639477	51639931
SIGLEC14	19	51642552	51646801
SPACA6P-AS	19	51685362	51693456
SPACA6	19	51689127	51712387
HAS1	19	51713111	51723994
FPR1	19	51745171	51804110
FPR2	19	51752025	51770531
AC018755.5	19	51771310	51773169
FPR3	19	51795156	51826190
ZNF577	19	51804815	51890950
AC006272.1	19	51839770	51840945
ZNF649-AS1	19	51888024	51900463
ZNF649	19	51889234	51905040
ZNF613	19	51927146	51948759
ZNF350-AS1	19	51949133	51981367
ZNF350	19	51964339	51986856
ZNF615	19	51991331	52008230
ZNF614	19	52012764	52030240
ZNF432	19	52031377	52095738
AC011468.5	19	52049006	52049754
AC011468.1	19	52058489	52063703
ZNF841	19	52064465	52095765
ZNF616	19	52113090	52139938
AC011468.3	19	52142625	52144156
ZNF836	19	52153863	52171643
AC010320.1	19	52171157	52177002
PPP2R1A	19	52190047	52229518
AC010320.2	19	52222224	52231294
ZNF766	19	52269586	52296046
AC010320.3	19	52284779	52297920
ZNF480	19	52297168	52325922
AC010320.4	19	52300692	52345229
ZNF610	19	52336242	52367778
ZNF880	19	52369916	52385795
ZNF528-AS1	19	52388841	52397783
ZNF528	19	52397848	52418412
ZNF534	19	52429186	52452315
ZNF578	19	52453552	52516882
AC010332.3	19	52453579	52458836
AC022150.3	19	52511281	52512342
ZNF808	19	52527651	52564464
ZNF701	19	52555456	52587174
AC022150.1	19	52575882	52585561
ZNF83	19	52594059	52690496
AC022150.2	19	52597698	52598887
AC022150.4	19	52650436	52653284
ZNF611	19	52702812	52735073
ZNF600	19	52749941	52786807
ZNF28	19	52797407	52857600
ZNF468	19	52838009	52890375
ZNF320	19	52863789	52897693
ZNF888	19	52904416	52923481
AC010487.2	19	52923381	52924075
ZNF816	19	52949378	52962911
AC010328.1	19	53007511	53013180
ERVV-1	19	53013920	53016122
ERVV-2	19	53044739	53051680
ZNF160	19	53066605	53103436
ZNF415	19	53107878	53133077
ZNF347	19	53124071	53159075
ZNF665	19	53159212	53193386
AC092070.1	19	53162427	53163563
ZNF677	19	53235380	53254898
AC092070.3	19	53240674	53241913
VN1R2	19	53258291	53261837
VN1R4	19	53266675	53267723
AC092070.4	19	53267869	53270932
ZNF845	19	53333748	53356906
ZNF525	19	53365692	53392217
ZNF765	19	53389792	53430413
AC022137.4	19	53434660	53473936
ZNF761	19	53445000	53458261
ZNF813	19	53467732	53496255
ZNF331	19	53519526	53580269
DPRX	19	53632055	53637009
AC011453.1	19	53761960	53764199
AC008753.3	19	53787596	53788169
AC008753.2	19	53788781	53789168
NLRP12	19	53793602	53824394
AC008440.1	19	53854580	53869107
MYADM	19	53864762	53876435
AC008440.2	19	53874625	53876049
PRKCG	19	53879189	53907652
CACNG7	19	53909334	53943941
CACNG8	19	53963039	53990215
CACNG6	19	53992287	54012669
VSTM1	19	54040824	54063953
TARM1	19	54069894	54081365
OSCAR	19	54094667	54102692
NDUFA3	19	54102727	54109257
TFPT	19	54107012	54115675
PRPF31	19	54115409	54131719
AC245052.4	19	54119510	54125343
CNOT3	19	54137748	54155681
LENG1	19	54155160	54159721
TMC4	19	54160107	54173250
MBOAT7	19	54173411	54189882
TSEN34	19	54189937	54194536
AC245052.1	19	54199453	54199971
RPS9	19	54200808	54249003
LILRB3	19	54216277	54223506
AC245052.7	19	54224522	54224881
LILRA6	19	54236591	54242791
LILRB5	19	54249430	54257301
LILRB2	19	54273820	54281184
LILRA5	19	54307069	54313166
LILRA4	19	54333184	54339162
LAIR1	19	54351383	54370558
TTYH1	19	54415218	54436904
AC245884.1	19	54430653	54434698
AC245884.9	19	54434182	54434665
AC245884.10	19	54438009	54438346
AC245884.8	19	54438664	54439544
LENG8-AS1	19	54444806	54449045
LENG8	19	54448886	54462037
LENG9	19	54461731	54463778
CDC42EP5	19	54465025	54473296
LAIR2	19	54497878	54510687
LILRA2	19	54572919	54590287
AC245036.5	19	54589440	54590287
LILRA1	19	54593581	54602381
LILRB1	19	54617157	54637528
LILRB1-AS1	19	54635721	54638892
LILRB4	19	54643888	54670359
KIR3DL3	19	54724478	54736536
KIR2DL3	19	54738512	54753052
KIR2DL1	19	54769792	54784322
KIR2DL4	19	54803534	54814517
KIR3DL1	19	54816467	54830778
KIR3DL2	19	54850442	54867207
FCAR	19	54874234	54891420
AC245128.3	19	54890672	54891420
NCR1	19	54906147	54916140
NLRP7	19	54923508	54966312
NLRP2	19	54953129	55001142
AC011476.3	19	55006192	55048086
GP6	19	55013704	55038264
RDH13	19	55039107	55071291
EPS8L1	19	55072019	55087923
PPP1R12C	19	55090913	55117637
AC010327.8	19	55116419	55123169
TNNT1	19	55132697	55149206
TNNI3	19	55151766	55157773
DNAAF3	19	55158660	55166722
AC010327.4	19	55158938	55177540
SYT5	19	55171195	55180289
PTPRH	19	55181246	55209506
AC010327.7	19	55214286	55217281
AC010327.5	19	55216659	55221616
TMEM86B	19	55226638	55229264
PPP6R1	19	55229778	55259017
HSPBP1	19	55262222	55280381
BRSK1	19	55282071	55312562
AC020922.2	19	55312028	55312495
TMEM150B	19	55312800	55334048
AC020922.4	19	55338944	55339283
KMT5C	19	55339852	55348121
COX6B2	19	55349305	55354719
FAM71E2	19	55354907	55363260
IL11	19	55364381	55370463
TMEM190	19	55376825	55378246
AC020922.3	19	55377578	55378125
TMEM238	19	55379243	55384292
RPL28	19	55385344	55403250
UBE2S	19	55399744	55407788
SHISA7	19	55428739	55442863
ISOC2	19	55452984	55462343
C19orf85	19	55463001	55464707
AC008735.3	19	55475982	55476482
ZNF628	19	55476616	55484487
NAT14	19	55485187	55487568
SSC5D	19	55488403	55519099
SBK2	19	55529732	55537089
SBK3	19	55540655	55545543
ZNF579	19	55576773	55580848
FIZ1	19	55591375	55601970
ZNF524	19	55600021	55603138
ZNF865	19	55605404	55617269
AC008735.4	19	55612489	55613097
ZNF784	19	55620741	55624601
ZNF580	19	55635015	55643470
ZNF581	19	55635458	55645623
CCDC106	19	55641061	55653161
U2AF2	19	55654145	55674715
AC008735.2	19	55661900	55674715
AC008735.1	19	55670631	55672069
EPN1	19	55675225	55709858
AC010525.1	19	55694117	55694558
NLRP9	19	55708437	55738402
RFPL4A	19	55759013	55763175
RFPL4AL1	19	55769140	55773179
NLRP11	19	55785396	55836800
NLRP4	19	55836539	55881855
NLRP13	19	55891698	55932336
NLRP8	19	55947831	55988629
NLRP5	19	55999725	56061810
LINC01864	19	56066683	56078801
ZNF787	19	56087365	56121295
ZNF444	19	56132598	56160893
GALP	19	56176007	56185775
ZSCAN5B	19	56189569	56197920
ZSCAN5C	19	56202300	56209452
ZSCAN5A	19	56219669	56368383
EDDM13	19	56272747	56310454
AC006116.5	19	56311927	56312486
AC006116.8	19	56314702	56365316
AC006116.6	19	56347080	56348183
AC006116.9	19	56354492	56368053
ZNF582	19	56375845	56393545
AC006116.10	19	56376703	56377284
AC006116.11	19	56380229	56383924
AC006116.4	19	56387411	56388424
ZNF582-AS1	19	56393655	56399172
ZNF583	19	56397965	56436035
ZNF667	19	56439324	56478065
ZNF667-AS1	19	56477249	56504362
ZNF471	19	56507849	56530221
AC005498.1	19	56535298	56535763
AC005498.2	19	56536155	56538575
ZFP28	19	56538947	56556808
AC005498.3	19	56545565	56567411
ZNF470	19	56567467	56588911
ZNF71	19	56595263	56626481
SMIM17	19	56643158	56657247
ZNF835	19	56661979	56671783
AC006115.2	19	56669940	56823395
ZIM2	19	56774546	56840729
PEG3	19	56810076	56840728
MIMT1	19	56840865	56848556
USP29	19	57119137	57131926
ZIM3	19	57134095	57145202
DUXA	19	57154020	57167443
ZNF264	19	57191499	57222846
AURKC	19	57230801	57235548
ZNF805	19	57240631	57262728
AC005261.3	19	57261353	57262738
ZNF460-AS1	19	57267210	57280334
ZNF460	19	57280050	57294069
AC005261.1	19	57304304	57308562
ZNF543	19	57320471	57330770
AC005261.2	19	57350847	57352012
ZNF304	19	57351306	57359898
ZNF547	19	57363476	57379565
TRAPPC2B	19	57363550	57365405
ZNF548	19	57389849	57402992
ZNF17	19	57411162	57421939
ZNF749	19	57435324	57447101
AC004076.2	19	57449688	57453011
VN1R1	19	57454789	57457142
ZNF772	19	57466662	57477570
AC003005.2	19	57477648	57482996
ZNF419	19	57487710	57496097
ZNF773	19	57499914	57518404
ZNF549	19	57527324	57557542
ZNF550	19	57535256	57559863
ZNF416	19	57571565	57578911
ZIK1	19	57578455	57593890
ZNF530	19	57599884	57612722
ZNF134	19	57614232	57624724
AC003682.1	19	57625031	57626950
ZNF211	19	57630394	57644041
ZSCAN4	19	57668934	57679152
ZNF551	19	57681968	57717301
ZNF154	19	57697366	57709194
ZNF671	19	57719750	57727624
ZNF776	19	57746814	57758148
ZNF586	19	57769654	57819939
ZNF552	19	57803840	57814913
ZNF587B	19	57819720	57846238
ZNF814	19	57848730	57889074
ZNF587	19	57849858	57865117
AC010326.3	19	57867037	57868172
ZNF417	19	57900295	57916610
ZNF418	19	57921883	57935393
ZNF256	19	57940832	57947706
C19orf18	19	57958436	57974534
ZNF606	19	57977052	58003349
AC008969.1	19	58002060	58011232
AC008969.2	19	58016694	58025589
ZSCAN1	19	58034024	58054631
ZNF135	19	58059238	58086310
ZSCAN18	19	58083837	58118427
ZNF329	19	58126247	58155110
AC008751.3	19	58155863	58177576
ZNF274	19	58183028	58213562
ZNF544	19	58228593	58277495
AC020915.2	19	58257269	58278808
AC020915.1	19	58266634	58267685
ZNF8	19	58278954	58302791
ERVK3-1	19	58305318	58315663
AC010642.2	19	58309726	58327248
ZSCAN22	19	58326993	58342332
A1BG	19	58345177	58353492
A1BG-AS1	19	58347717	58355455
ZNF497	19	58354356	58362848
AC012313.2	19	58357998	58359603
AC012313.6	19	58362582	58367593
ZNF837	19	58367617	58381030
RPS5	19	58386399	58394806
RNF225	19	58396089	58397079
LINC02560	19	58400220	58400679
ZNF584	19	58401503	58418327
AC012313.1	19	58404237	58408484
AC012313.5	19	58428631	58431148
ZNF132	19	58432813	58440153
AC012313.8	19	58440447	58445849
ZNF324B	19	58451610	58457833
ZNF324	19	58467044	58475436
ZNF446	19	58474016	58481230
AC012313.7	19	58475354	58475763
SLC27A5	19	58479511	58512413
AC012313.9	19	58500504	58501137
ZBTB45	19	58513529	58538911
TRIM28	19	58544063	58550722
CHMP2A	19	58551565	58555105
UBE2M	19	58555711	58558954
MZF1-AS1	19	58559128	58574797
MZF1	19	58561930	58573575
AC016629.2	19	58593133	58599355
DEFB125	20	87249	97094
DEFB126	20	142589	145751
DEFB127	20	157453	159163
DEFB128	20	187852	189711
DEFB129	20	227257	229886
DEFB132	20	257723	261096
AL034548.1	20	267185	268857
C20orf96	20	270862	290778
ZCCHC3	20	297569	300321
AL034548.2	20	311730	313237
NRSN2-AS1	20	316859	348490
SOX12	20	325594	330224
NRSN2	20	346781	359660
TRIB3	20	362834	397559
RBCK1	20	407497	430966
TBC1D20	20	435479	462543
CSNK2A1	20	472497	543835
TCF15	20	603796	610398
SRXN1	20	646614	653370
SCRT2	20	661595	675802
SLC52A3	20	760079	776015
FAM110A	20	833714	857463
ANGPT4	20	869899	916334
RSPO4	20	958451	1002311
AL110114.1	20	1023873	1118467
PSMF1	20	1113239	1189415
TMEM74B	20	1180560	1185415
C20orf202	20	1203453	1208279
RAD21L1	20	1226055	1296421
SNPH	20	1266279	1309328
SDCBP2	20	1309908	1329139
SDCBP2-AS1	20	1325404	1378735
AL136531.1	20	1361621	1362585
FKBP1A	20	1368977	1393172
NSFL1C	20	1442161	1473842
SIRPB2	20	1470740	1491587
SIRPD	20	1534250	1557705
SIRPB1	20	1563520	1620061
SIRPG	20	1629151	1657779
SIRPG-AS1	20	1633507	1648472
AL109809.5	20	1729037	1817765
AL117335.1	20	1888127	1894374
SIRPA	20	1894166	1940592
PDYN-AS1	20	1947245	2030028
PDYN	20	1978756	1994285
STK35	20	2101826	2177038
AL359916.1	20	2107899	2109991
AL121899.3	20	2194073	2201329
AL121899.4	20	2206682	2207397
AL121899.1	20	2207216	2213151
TGM3	20	2296000	2341079
TGM6	20	2380900	2432753
SNRPB	20	2461633	2470853
ZNF343	20	2481816	2524702
TMC2	20	2536606	2641784
NOP56	20	2652592	2658393
IDH3B	20	2658394	2664219
AL049712.1	20	2664351	2665874
EBF4	20	2692877	2760108
CPXM1	20	2794073	2800627
C20orf141	20	2814986	2815833
TMEM239	20	2816301	2820284
PCED1A	20	2835313	2841190
VPS16	20	2840702	2866732
PTPRA	20	2864183	3039076
GNRH2	20	3043621	3045747
MRPS26	20	3046051	3048250
OXT	20	3071619	3072517
AVP	20	3082555	3084724
UBOX5-AS1	20	3106912	3150867
UBOX5	20	3107572	3160196
FASTKD5	20	3146518	3159865
LZTS3	20	3162616	3173592
DDRGK1	20	3190349	3204685
ITPA	20	3208867	3223870
SLC4A11	20	3227416	3239559
AL109976.1	20	3239704	3245382
C20orf194	20	3249304	3407625
ATRN	20	3471017	3651118
GFRA4	20	3659291	3663399
ADAM33	20	3667964	3682246
SIGLEC1	20	3686969	3707128
HSPA12B	20	3732684	3753111
C20orf27	20	3753507	3768387
SPEF1	20	3777503	3781448
CENPB	20	3783850	3786740
CDC25B	20	3786771	3806121
LINC01730	20	3808356	3812434
AP5S1	20	3820523	3828838
MAVS	20	3846798	3876123
AL353194.1	20	3888238	3888868
PANK2	20	3888838	3929882
AL031670.1	20	3921278	3923400
RNF24	20	3927308	4015558
AL356414.1	20	4070151	4075165
SMOX	20	4120979	4187747
LINC01433	20	4192931	4195953
ADRA1D	20	4220629	4249287
AL139350.1	20	4422185	4431732
AL121781.1	20	4475637	4525200
PRNP	20	4686349	4701590
PRND	20	4721908	4728460
PRNT	20	4731278	4740668
AL133396.2	20	4761299	4761696
RASSF2	20	4780022	4823608
SLC23A2	20	4852355	5010293
AL121890.3	20	5045760	5046276
AL121890.2	20	5049856	5050321
AL121890.5	20	5061036	5061340
AL121890.4	20	5066081	5068154
TMEM230	20	5068231	5113103
PCNA	20	5114952	5126626
CDS2	20	5126878	5197887
PROKR2	20	5302039	5314369
AL121757.2	20	5318267	5503189
AL121757.3	20	5407563	5407876
LINC00658	20	5426891	5471094
AL121757.1	20	5445837	5475483
LINC00654	20	5482735	5526709
LINC01729	20	5507874	5510002
AL109935.1	20	5533627	5535889
GPCPD1	20	5544398	5611006
SHLD1	20	5750392	5864395
CHGB	20	5911509	5925353
TRMT6	20	5937227	5950558
MCM8	20	5950651	5998977
MCM8-AS1	20	5990942	6005821
AL035461.2	20	6000417	6000941
CRLS1	20	6006092	6040053
LRRN4	20	6040545	6054060
AL118505.1	20	6065965	6067897
FERMT1	20	6074844	6123544
CASC20	20	6446722	6528459
LINC01713	20	6731079	6736326
BMP2	20	6767685	6780246
AL096799.1	20	7069613	7146656
LINC01428	20	7146466	7254202
AL080248.1	20	7255052	7258323
LINC01751	20	7302055	7307432
LINC01706	20	7347450	7367933
HAO1	20	7882984	7940458
TMX4	20	7977345	8019805
AL021396.1	20	8019179	8043512
PLCB1	20	8077250	8968360
PLCB1-IT1	20	8248703	8256918
PLCB4	20	9068762	9481242
LAMP5-AS1	20	9505179	9514998
LAMP5	20	9514357	9530524
PAK5	20	9537388	9839041
AL353612.2	20	9562940	9571257
AL353612.1	20	9575607	9577689
AL034427.1	20	9835555	9873900
PARAL1	20	9986087	10007116
ANKEF1	20	9986125	10058303
SNAP25-AS1	20	10006380	10368776
AL354824.1	20	10172521	10200824
AL354824.2	20	10172700	10186740
SNAP25	20	10218829	10307418
